date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:18:31	18260/18260	---M--	200	added ('OK')	application/x-javascript	etag:%224754-5f3aad3dcb500%22	https://yashadmin.dexignzone.com/xhtml/vendor/datatables/js/dataTables.buttons.min.js	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/vendor/datatables/js/dataTables.buttons.min.js	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:31	82567/82567	---M--	200	added ('OK')	application/x-javascript	etag:%2214287-5f3aa95a28800%22	https://yashadmin.dexignzone.com/xhtml/vendor/datatables/js/jquery.dataTables.min.js	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/vendor/datatables/js/jquery.dataTables.min.js	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:31	24010/24010	---M--	200	added ('OK')	application/x-javascript	etag:%225dca-5f3aad5c4fd00%22	https://yashadmin.dexignzone.com/xhtml/vendor/datatables/js/buttons.html5.min.js	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/vendor/datatables/js/buttons.html5.min.js	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:32	14146/14146	---M--	200	added ('OK')	application/x-javascript	etag:%223742-5fb92c5f884e7%22	https://yashadmin.dexignzone.com/xhtml/js/plugins-init/datatables.init.js	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/js/plugins-init/datatables.init.js	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:32	101939/101939	---M--	200	added ('OK')	application/x-javascript	etag:%2218e33-5f3aad65d9380%22	https://yashadmin.dexignzone.com/xhtml/vendor/datatables/js/jszip.min.js	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/vendor/datatables/js/jszip.min.js	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:32	51654/51654	---M--	200	added ('OK')	application/x-javascript	etag:%22c9c6-5b02ad9475900%22	https://yashadmin.dexignzone.com/xhtml/vendor/bootstrap-datetimepicker/js/moment.js	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/vendor/bootstrap-datetimepicker/js/moment.js	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:32	38264/38264	---M--	200	added ('OK')	application/x-javascript	etag:%229578-56199f8589a00%22	https://yashadmin.dexignzone.com/xhtml/vendor/bootstrap-datetimepicker/js/bootstrap-datetimepicker.min.js	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/vendor/bootstrap-datetimepicker/js/bootstrap-datetimepicker.min.js	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:32	20151/20151	---M--	200	added ('OK')	application/x-javascript	etag:%224eb7-5fb92bc3a7fa1%22	https://yashadmin.dexignzone.com/xhtml/js/custom.js	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/js/custom.js	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:32	1336/1336	---M--	200	added ('OK')	application/x-javascript	etag:%22538-5fb92bc5d2a95%22	https://yashadmin.dexignzone.com/xhtml/js/deznav-init.js	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/js/deznav-init.js	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:33	6261/6261	---M--	200	added ('OK')	application/x-javascript	etag:%221875-5fb92bc4c61bb%22	https://yashadmin.dexignzone.com/xhtml/js/demo.js	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/js/demo.js	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:33	23142/23142	---M--	200	added ('OK')	application/x-javascript	etag:%225a66-5fb92bcb5ba56%22	https://yashadmin.dexignzone.com/xhtml/js/styleSwitcher.js	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/js/styleSwitcher.js	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:33	1087/1087	---M--	200	added ('OK')	image/png	etag:%2243f-5b07fd8ab6680%22	https://yashadmin.dexignzone.com/xhtml/vendor/datatables/images/sort_both.png	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/vendor/datatables/images/sort_both.png	(from https://yashadmin.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
12:18:33	1023/1023	---M--	200	added ('OK')	image/png	etag:%223ff-5b07fdb2c4500%22	https://yashadmin.dexignzone.com/xhtml/vendor/datatables/images/sort_asc.png	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/vendor/datatables/images/sort_asc.png	(from https://yashadmin.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
12:18:34	1020/1020	---M--	200	added ('OK')	image/png	etag:%223fc-5b07fdbe36000%22	https://yashadmin.dexignzone.com/xhtml/vendor/datatables/images/sort_desc.png	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/vendor/datatables/images/sort_desc.png	(from https://yashadmin.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
12:18:34	1023/1023	---M--	200	added ('OK')	image/png	etag:%223ff-5b07fd99f8a80%22	https://yashadmin.dexignzone.com/xhtml/vendor/datatables/images/sort_asc_disabled.png	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/vendor/datatables/images/sort_asc_disabled.png	(from https://yashadmin.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
12:18:34	1020/1020	---M--	200	added ('OK')	image/png	etag:%223fc-5b07fd906f400%22	https://yashadmin.dexignzone.com/xhtml/vendor/datatables/images/sort_desc_disabled.png	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/vendor/datatables/images/sort_desc_disabled.png	(from https://yashadmin.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
12:18:34	1077658/1077658	---M--	200	added ('OK')	application/x-javascript	etag:%2210719a-5bda2d1b1df00%22	https://yashadmin.dexignzone.com/xhtml/vendor/apexchart/apexchart.js	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/vendor/apexchart/apexchart.js	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:34	13337/13337	---M--	200	added ('OK')	text/css	etag:%223419-58de47759ff80%22	https://yashadmin.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css	(from https://yashadmin.dexignzone.com/xhtml/css/style.css)
12:18:35	100782/100782	---M--	200	added ('OK')	text/css	etag:%22189ae-5dee94a9b6f00%22	https://yashadmin.dexignzone.com/xhtml/icons/fontawesome6/css/all.min.css	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/icons/fontawesome6/css/all.min.css	(from https://yashadmin.dexignzone.com/xhtml/css/style.css)
12:18:36	89220/89220	---M--	200	added ('OK')	text/css	etag:%2215c84-5d777c83bde00%22	https://yashadmin.dexignzone.com/xhtml/icons/fontawesome/css/all.min.css	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/icons/fontawesome/css/all.min.css	(from https://yashadmin.dexignzone.com/xhtml/css/style.css)
